source,path,name,extension,size_bytes,size_mb,pages,chars,avg_chars_per_page,low_text_pages,status,extracted_path,sample,error
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\pkps_rko_vvedeny_v_dejstvie_s_16-11-2025.pdf,pkps_rko_vvedeny_v_dejstvie_s_16-11-2025.pdf,.pdf,19398555,18.5,1727,4846684,2783.1,21,partial_low_text,data\extracted_text\rko_izdaniya\pkps_rko_vvedeny_v_dejstvie_s_16-11-2025__de9649df43.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
ПРАВИЛА 
КЛАССИФИКАЦИИ 
И ПОСТРОЙКИ СУДОВ 
(ПКПС) 
 
 
Москва 2019

===== PAGE 2 =====
Российское Классификационное Общество. Правила классификации и постройки судов. 
В соответствии с Уставом федерального автономного учреждения «Российское Класси-
фикационное 
Общество», 
утвержденного 
распоряжением 
Минтранса 
России 
от
05.05.2022 № ВС-117-р, федеральное автономное учреждение «Российский Речной Регистр» 
переименовано в федеральное ав",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\78-07-11-2016.pdf,78-07-11-2016.pdf,.pdf,115355,0.11,7,9329,1312.0,0,read,data\extracted_text\rko_izdaniya\78-07-11-2016__93a4d9e05c.txt,"===== PAGE 1 =====
1 из 7
 
ЗАМЕЧЕННЫЕ НЕТОЧНОСТИ И ОПЕЧАТКИ В 1 ТОМЕ 
Стр.
Колонка, строка
Напечатано 
Следует читать 
2 
5-я св. 
Правила технического наблюдения за 
изготовлением материалов и изделий 
для судов 
Правила технического наблюдения за 
постройкой судов и изготовлением 
материалов и изделий для судов 
2 
6-я св. 
Правила освидетельствования судов в 
эксплуатации 
Правила освидетельствования судов в 
процессе их эксплуатации 
2 
11-я св. 
Правила технического наблюдения за 
изготовл",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izv-4-14082017.pdf,izv-4-14082017.pdf,.pdf,129656,0.124,10,27493,2728.4,0,read,data\extracted_text\rko_izdaniya\izv-4-14082017__4678cf7823.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 4 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, Правила технического 
наблюдения за постройкой судов и изготовлением материалов и изделий для судов (ПТНП), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 36-п и Правила освидетельствован",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izv-5-15112017.pdf,izv-5-15112017.pdf,.pdf,103184,0.098,6,16567,2740.5,0,read,data\extracted_text\rko_izdaniya\izv-5-15112017__ae09cfb3b1.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 5 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, 
и Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 34-п) 
Утверждено 
приказом федерального автономного учреждения «Рос",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izv-8-21012019.pdf,izv-8-21012019.pdf,.pdf,786556,0.75,65,198688,3034.9,0,read,data\extracted_text\rko_izdaniya\izv-8-21012019__90b7f64595.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 8 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, 
Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), утвержденные приказом 
федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 34-п, и Правила технического наблюдения за постройкой судов и изготовл",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izv09032017.pdf,izv09032017.pdf,.pdf,158650,0.151,12,35288,2919.6,0,read,data\extracted_text\rko_izdaniya\izv09032017__709023a746.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 2 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, Правила технического 
наблюдения за постройкой судов и изготовлением материалов и изделий для судов (ПТНП), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 36-п и Правила освидетельствован",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izv31p2.pdf,izv31p2.pdf,.pdf,58468,0.056,2,3644,1802.0,0,read,data\extracted_text\rko_izdaniya\izv31p2__3e8cf8da76.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 11.04.2023 № 31-п. 
Введено в действие с 14.04.2023 
 
В раздел 2 Правил освидетельствования судов в процесс",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izv9p2.pdf,izv9p2.pdf,.pdf,76745,0.073,2,4463,2211.5,0,read,data\extracted_text\rko_izdaniya\izv9p2__d8d7f4cc79.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
 (в Правила освидетельствования судов в эксплуатации (ПОСЭ), утвержденные прика-
зом 
федерального 
автономного 
учреждения 
«Российский 
Речной 
Регистр» 
 от 09.09.2015 № 34-п) 
Утверждено 
приказом федерального автономного учреждения «Российский 
Речной Регистр» от 21.02.2022 № 9-п 
Введено в действие с 24.02.2022 
 
 
Внести в Правила освидетельствования судов в эксплуатации (ПОСЭ), 
утвержденные прик",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie-ot-20-08-2020-prikaz-49-p-o-vnesenii-izmeneniy-v-pravila.pdf,izveshchenie-ot-20-08-2020-prikaz-49-p-o-vnesenii-izmeneniy-v-pravila.pdf,.pdf,65215,0.062,2,3706,1833.0,0,read,data\extracted_text\rko_izdaniya\izveshchenie-ot-20-08-2020-prikaz-49-p-o-vnesenii-izmeneniy-v-pravila__3ae7b18cb0.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), утвержденные приказом 
федерального автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 34-п) 
Утверждено 
приказом федерального автономного учреждения 
«Российский Речной Регистр» от 20.08.2020 № 49-п 
Введено в действие 
с 23.08.2020 
В Правила Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ) вне-
с",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie-v-pose-22-06-23.pdf,izveshchenie-v-pose-22-06-23.pdf,.pdf,82928,0.079,5,10663,2112.0,0,read,data\extracted_text\rko_izdaniya\izveshchenie-v-pose-22-06-23__edaf6d4078.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 22.06.2023 № 56-п. 
Введено в действие с 25.06.2023 
 
В Правила освидетельствования судов в процессе их экс",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie-v-pose-29-09-23.pdf,izveshchenie-v-pose-29-09-23.pdf,.pdf,91991,0.088,2,3421,1690.5,0,read,data\extracted_text\rko_izdaniya\izveshchenie-v-pose-29-09-23__71364c610c.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 29.09.2023 № 83-п. 
Введено в действие с 02.10.2023 
Внести в Правила освидетельствования судов в процессе и",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie-v-pose-31-10-23.pdf,izveshchenie-v-pose-31-10-23.pdf,.pdf,34706,0.033,1,2387,2368.0,0,read,data\extracted_text\rko_izdaniya\izveshchenie-v-pose-31-10-23__d21275d687.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 31.10.2023 № 95-п. 
Введено в действие с 03.11.2023 
Внести в Правила освидетельствования судов в процессе и",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie-v-pose-rko-utverzhdeno-prikazom-rko-ot-25-09-2024-72-p.pdf,izveshchenie-v-pose-rko-utverzhdeno-prikazom-rko-ot-25-09-2024-72-p.pdf,.pdf,189893,0.181,7,13520,1910.7,0,read,data\extracted_text\rko_izdaniya\izveshchenie-v-pose-rko-utverzhdeno-prikazom-rko-ot-25-09-2024-72-p__84032a5233.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА ОСВИДЕТЕЛЬСТВОВАНИЯ СУДОВ 
ПРОЦЕССЕ ИХ ЭКСПЛУАТАЦИИ (ПОСЭ) 
(утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п) 
 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 25.09.2024 № 72-п. 
Введено в действие с 28.09.2024 
Внести в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федера",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie-v-poserko-utverzhdeno-prikazom-rko-ot-18-03-2024-27-p.pdf,izveshchenie-v-poserko-utverzhdeno-prikazom-rko-ot-18-03-2024-27-p.pdf,.pdf,48229,0.046,2,5183,2571.5,0,read,data\extracted_text\rko_izdaniya\izveshchenie-v-poserko-utverzhdeno-prikazom-rko-ot-18-03-2024-27-p__7be23cb654.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 18.03.2024 № 27-п. 
Введено в действие с 21.03.2024 
Внести в Правила освидетельствования судов в процессе и",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\izveshchenie_v_pose_rko_utverzhdeno_prikazom_rko_ot_02-06-2025_no_32-p.pdf,izveshchenie_v_pose_rko_utverzhdeno_prikazom_rko_ot_02-06-2025_no_32-p.pdf,.pdf,96130,0.092,3,7799,2579.3,0,read,data\extracted_text\rko_izdaniya\izveshchenie_v_pose_rko_utverzhdeno_prikazom_rko_ot_02-06-2025_no_32-p__4055d3cc30.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), утвер-
жденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 34-п). 
Утверждено 
приказом федерального автономного учреждения «Российское Клас-
сификационное Общество» от 02.06.2025 № 32-п. 
Введено в действие с 05.06.2025 
Внести в Правила освидетельствования судов в процессе их",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-osvidetelstvovaniya-sudov-v-protsesse-ikh-ekspluatatsii\pose_rko_vvedeny_v_dejstvie_s_05-06-2025.pdf,pose_rko_vvedeny_v_dejstvie_s_05-06-2025.pdf,.pdf,3160071,3.014,166,468907,2802.4,0,read,data\extracted_text\rko_izdaniya\pose_rko_vvedeny_v_dejstvie_s_05-06-2025__c3d1f96c26.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
ПРАВИЛА 
ОСВИДЕТЕЛЬСТВОВАНИЯ СУДОВ 
В ПРОЦЕССЕ ИХ ЭКСПЛУАТАЦИИ 
(ПОСЭ) 
 
 
Москва 2019

===== PAGE 2 =====
2 
Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ) 
 
 
Российское Классификационное Общество. Правила освидетельствования судов в про-
цессе их эксплуатации. 
В соответствии с Уставом федерального автономного учреждения «Российское Класси-
фикационное 
Общество», 
утвержденного 
распоряжением 
Минтранса 
России",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-predotvrashcheniya-zagryazneniya-okruzhayushchey-sredy-s-sudov\78-10-11-2016.pdf,78-10-11-2016.pdf,.pdf,115355,0.11,7,9329,1312.0,0,read,data\extracted_text\rko_izdaniya\78-10-11-2016__48d5aef2aa.txt,"===== PAGE 1 =====
1 из 7
 
ЗАМЕЧЕННЫЕ НЕТОЧНОСТИ И ОПЕЧАТКИ В 1 ТОМЕ 
Стр.
Колонка, строка
Напечатано 
Следует читать 
2 
5-я св. 
Правила технического наблюдения за 
изготовлением материалов и изделий 
для судов 
Правила технического наблюдения за 
постройкой судов и изготовлением 
материалов и изделий для судов 
2 
6-я св. 
Правила освидетельствования судов в 
эксплуатации 
Правила освидетельствования судов в 
процессе их эксплуатации 
2 
11-я св. 
Правила технического наблюдения за 
изготовл",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-predotvrashcheniya-zagryazneniya-okruzhayushchey-sredy-s-sudov\izveshchenie-1-o-vnesenii-izmeneniy-v-pravila-predotvrashcheniya-zagryazneniya-okruzhayushchey-sredy-s-sudov2.pdf,izveshchenie-1-o-vnesenii-izmeneniy-v-pravila-predotvrashcheniya-zagryazneniya-okruzhayushchey-sredy-s-sudov2.pdf,.pdf,360072,0.343,22,64877,2927.5,0,read,data\extracted_text\rko_izdaniya\izveshchenie-1-o-vnesenii-izmeneniy-v-pravila-predotvrashcheniya-zagryazneniya-okruzhayushchey-sredy-s-sudov2__fcdaa7209b.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 1 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила предотвращения загрязнения окружающей среды с судов (ППЗС), утвержденные 
приказом федерального автономного учреждения «Российский Речной Регистр» от 12.10.2015 № 38-п) 
Утверждено 
приказом федерального автономного учреждения 
«Российский Речной Регистр» от 18.06.2019 № 23-п 
Введено в действие 
с 01.12.2019 
В Правила предотвращения загрязнения окружающей среды с судов внести следующие 
и",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-predotvrashcheniya-zagryazneniya-okruzhayushchey-sredy-s-sudov\ppzs.pdf,ppzs.pdf,.pdf,854870,0.815,47,125202,2642.1,0,read,data\extracted_text\rko_izdaniya\ppzs__af3ec56656.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
ПРАВИЛА 
ПРЕДОТВРАЩЕНИЯ 
ЗАГРЯЗНЕНИЯ ОКРУЖАЮЩЕЙ 
СРЕДЫ С СУДОВ 
(ППЗС) 
Москва 2019

===== PAGE 2 =====
Российское Классификационное Общество. Правила предотвращения загрязнения окру-
жающей среды с судов. 
В соответствии с Уставом федерального автономного учреждения «Российское Класси-
фикационное 
Общество», 
утвержденного 
распоряжением 
Минтранса 
России 
от 
05.05.2022 № ВС-117-р, федеральное автономное учреждение «Российский Речной",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\78-9-11-2016.pdf,78-9-11-2016.pdf,.pdf,115355,0.11,7,9329,1312.0,0,read,data\extracted_text\rko_izdaniya\78-9-11-2016__ebc53cb368.txt,"===== PAGE 1 =====
1 из 7
 
ЗАМЕЧЕННЫЕ НЕТОЧНОСТИ И ОПЕЧАТКИ В 1 ТОМЕ 
Стр.
Колонка, строка
Напечатано 
Следует читать 
2 
5-я св. 
Правила технического наблюдения за 
изготовлением материалов и изделий 
для судов 
Правила технического наблюдения за 
постройкой судов и изготовлением 
материалов и изделий для судов 
2 
6-я св. 
Правила освидетельствования судов в 
эксплуатации 
Правила освидетельствования судов в 
процессе их эксплуатации 
2 
11-я св. 
Правила технического наблюдения за 
изготовл",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izv-1-9092018.pdf,izv-1-9092018.pdf,.pdf,156976,0.15,4,8452,2092.5,0,read,data\extracted_text\rko_izdaniya\izv-1-9092018__887b1aa1c6.txt,"===== PAGE 1 =====
Лист для вклейки в Правила 
1
 
Утверждено приказом федерального 
автономного учреждения 
«Российский Речной Регистр» 
от 09.09.2016 № 50-П 
 
 
Извещение № 1 
о 
внесении 
изменений 
в 
Правила 
классификации 
и 
постройки 
судов, 
утвержденные приказом федерального автономного учреждения «Российский 
Речной Регистр» от 09.09.2015 № 35-п и Правила технического наблюдения за 
постройкой судов и изготовлением материалов и изделий для судов, утвержденные 
приказом федерального а",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izv-4-14082019.pdf,izv-4-14082019.pdf,.pdf,129656,0.124,10,27493,2728.4,0,read,data\extracted_text\rko_izdaniya\izv-4-14082019__01a4b3cee6.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 4 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, Правила технического 
наблюдения за постройкой судов и изготовлением материалов и изделий для судов (ПТНП), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 36-п и Правила освидетельствован",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izv-6-21-04-2019.pdf,izv-6-21-04-2019.pdf,.pdf,418627,0.399,47,129969,2743.5,0,read,data\extracted_text\rko_izdaniya\izv-6-21-04-2019__73be3b3b7d.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 6 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, 
и Правила технического наблюдения за постройкой судов и изготовлением 
материалов и изделий для судов (ПТНП), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 36-п) 
Утверждено 
приказом фе",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izv11p.pdf,izv11p.pdf,.pdf,265560,0.253,9,14287,1566.7,0,read,data\extracted_text\rko_izdaniya\izv11p__664cb0dba2.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(В Правила технического наблюдения за постройкой судов и изготовлением материалов и 
изделий для судов (ПТНП), утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 09.09.2015 № 36-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 21.02.2023 № 11-п. 
Введено в действие с 24.02.2023 
 
 
 
Внести в Пр",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izv74p.pdf,izv74p.pdf,.pdf,317102,0.302,11,30039,2709.8,0,read,data\extracted_text\rko_izdaniya\izv74p__1c6b824bdb.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(В Правила технического наблюдения за постройкой судов и изготовлением 
материалов и изделий для судов (ПТНП), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 36-п) 
 
Утверждено 
приказом федерального автономного учреждения 
«Российское Классификационное Общество» от 23.08.2022 
№ 74-п 
Введено в действие 
с 26.08.2022 
 
В Правила техниче",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izv9032019.pdf,izv9032019.pdf,.pdf,158650,0.151,12,35288,2919.6,0,read,data\extracted_text\rko_izdaniya\izv9032019__18ed122dda.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 2 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, Правила технического 
наблюдения за постройкой судов и изготовлением материалов и изделий для судов (ПТНП), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 36-п и Правила освидетельствован",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izveshchenie-ot-30-10-2020.pdf,izveshchenie-ot-30-10-2020.pdf,.pdf,215207,0.205,16,48312,2998.2,0,read,data\extracted_text\rko_izdaniya\izveshchenie-ot-30-10-2020__0b1b211fe5.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила технического наблюдения за постройкой судов и изготовлением материалов и изделий для 
судов (ПТНП), утвержденные приказом федерального автономного учреждения «Российский Речной 
Регистр» от 09.09.2015 № 36-п, и в Правила классификации и постройки судов (ПКПС), утвержденные 
приказом федерального автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п) 
Утверждено 
приказом федер",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izveshchenie-ptnp.pdf,izveshchenie-ptnp.pdf,.pdf,44833,0.043,1,761,742.0,0,read,data\extracted_text\rko_izdaniya\izveshchenie-ptnp__add4918f75.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(В Правила технического наблюдения за постройкой судов и изготовлением материалов и 
изделий для судов (ПТНП), утвержденные приказом федерального автономного учрежде-
ния «Российский Речной Регистр» от 09.09.2015 № 36-п) 
Утверждено 
приказом федерального автономного учреждения «Российский 
Речной Регистр» от 28.06.2021 № 42-п 
Введено в действие 
с 01.07.2021 
 
Внести изменение в пункт 2.8.4 раздела 2",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-tekhnicheskogo-nablyudeniya-za-postroykoy-sudov-i-izgotovleniem-materialov-i-izdeliy-dlya-sudov\izveshchenie-v-ptnp-29-09-23.pdf,izveshchenie-v-ptnp-29-09-23.pdf,.pdf,90335,0.086,3,4887,1608.7,0,read,data\extracted_text\rko_izdaniya\izveshchenie-v-ptnp-29-09-23__b9bc6e4226.txt,"===== PAGE 1 =====
1 
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(В Правила технического наблюдения за постройкой судов и изготовлением материалов 
и изделий для судов (ПТНП), утвержденные приказом федерального автономного 
учреждения «Российский Речной Регистр» от 09.09.2015 № 36-п). 
Утверждено 
приказом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество» от 29.09.2023 № 82-п. 
Введено в действие с 02.10.2023 
 
 
Внести в П",
